,symbol,name,area,industry,fullname,enname,cnspell,market,exchange,list_status,list_date,delist_date
2996,600235,民丰特纸,浙江,造纸,民丰特种纸股份有限公司,"Minfeng Special Paper Co.,Ltd.",mftz,主板,SSE,L,20000615,
2997,600236,桂冠电力,广西,水力发电,广西桂冠电力股份有限公司,"Guangxi Guiguan Electric Power Co.,Ltd.",ggdl,主板,SSE,L,20000323,
2998,600237,铜峰电子,安徽,元器件,安徽铜峰电子股份有限公司,Anhui Tongfeng Electronics Company Limited,tfdz,主板,SSE,L,20000609,
2999,600238,海南椰岛,海南,红黄酒,海南椰岛(集团)股份有限公司,"Hainan Yedao (Group)Co.,Ltd",hnyd,主板,SSE,L,20000120,
3000,600239,云南城投,云南,区域地产,云南城投置业股份有限公司,"Yunnan Metropolitan Real Estate Development Co.,Ltd.",ynct,主板,SSE,L,19991202,
3001,600241,时代万恒,辽宁,电气设备,辽宁时代万恒股份有限公司,"Liaoning Shidai Wanheng Co.,Ltd.",sdwh,主板,SSE,L,20001128,
3002,600242,退中昌,,,中昌大数据股份有限公司,Zhongchang Big Data Corporation Limited,tszc,主板,SSE,L,20001207,
3003,600243,青海华鼎,青海,运输设备,青海华鼎实业股份有限公司,"Qinghaihuading Industrial Co.,Ltd.",qhhd,主板,SSE,L,20001120,
3004,600246,万通发展,北京,区域地产,北京万通新发展集团股份有限公司,"Vantone Neo Development Group Co., Ltd.",wtfz,主板,SSE,L,20000922,
3005,600248,陕建股份,陕西,建筑工程,陕西建工集团股份有限公司,Shaanxi Construction Engineering Group Corporation Limited,sjgf,主板,SSE,L,20000622,
3006,600249,两面针,广西,日用化工,柳州两面针股份有限公司,"Liuzhou Liangmianzhen Co.,Ltd.",lmz,主板,SSE,L,20040130,
3007,600250,南纺股份,江苏,商贸代理,南京纺织品进出口股份有限公司,"Nanjing Textiles Import & Export Corp.,Ltd.",nfgf,主板,SSE,L,20010306,
3008,600251,冠农股份,新疆,农业综合,新疆冠农股份有限公司,"Xinjiang Guannong Co.,Ltd.",gngf,主板,SSE,L,20030609,
3009,600252,中恒集团,广西,中成药,广西梧州中恒集团股份有限公司,"Guangxi Wuzhou Zhongheng Group Co.,Ltd",zhjt,主板,SSE,L,20001130,
3010,600255,鑫科材料,安徽,小金属,安徽鑫科新材料股份有限公司,"Anhui Xinke New Materials Co.,Ltd.",xkcl,主板,SSE,L,20001122,
3011,600256,广汇能源,新疆,石油开采,广汇能源股份有限公司,"Guanghui Energy Co.,Ltd.",ghny,主板,SSE,L,20000526,
3012,600257,大湖股份,湖南,渔业,大湖水殖股份有限公司,"Dahu Aquaculture Co.,Ltd.",dhgf,主板,SSE,L,20000612,
3013,600258,首旅酒店,北京,酒店餐饮,北京首旅酒店(集团)股份有限公司,"BTG Hotels (Group) Co., Ltd.",sljd,主板,SSE,L,20000601,
3014,600259,广晟有色,海南,小金属,广晟有色金属股份有限公司,"Rising Nonferrous Metals Share Co.,Ltd.",gsys,主板,SSE,L,20000525,
3015,600261,阳光照明,浙江,家用电器,浙江阳光照明电器集团股份有限公司,"Zhejiang Yankon Group Co.,Ltd",ygzm,主板,SSE,L,20000720,
3016,600262,北方股份,内蒙,专用机械,内蒙古北方重型汽车股份有限公司,"Inner Mongolia North Hauler Joint Stock Co., Ltd",bfgf,主板,SSE,L,20000630,
3017,600265,ST景谷,云南,林业,云南景谷林业股份有限公司,"Yunnan Jinggu Forestry Co.,Ltd",stjg,主板,SSE,L,20000825,
3018,600266,城建发展,北京,区域地产,北京城建投资发展股份有限公司,"Beijing Urban Construction Investment & Development Co.,Ltd.",cjfz,主板,SSE,L,19990203,
3019,600267,海正药业,浙江,化学制药,浙江海正药业股份有限公司,"Zhejiang Hisun Pharmaceutical Co.,Ltd.",hzyy,主板,SSE,L,20000725,
3020,600268,国电南自,江苏,电气设备,国电南京自动化股份有限公司,"Guodian Nanjing Automation Co.,Ltd",gdnz,主板,SSE,L,19991118,
3021,600269,赣粤高速,江西,路桥,江西赣粤高速公路股份有限公司,"Jiangxi Ganyue Expressway Co., Ltd.",gygs,主板,SSE,L,20000518,
3022,600271,航天信息,北京,软件服务,航天信息股份有限公司,Aisino Co.Ltd.,htxx,主板,SSE,L,20030711,
3023,600272,开开实业,上海,医药商业,上海开开实业股份有限公司,Shanghai Kai Kai Industrial Company Limited,kksy,主板,SSE,L,20010228,
3024,600273,嘉化能源,浙江,化工原料,浙江嘉化能源化工股份有限公司,"Zhejiang Jiahua Energy Chemical Industry Co.,Ltd.",jhny,主板,SSE,L,20030627,
3025,600276,恒瑞医药,江苏,化学制药,江苏恒瑞医药股份有限公司,"Jiangsu Hengrui Pharmaceuticals Co.,Ltd",hryy,主板,SSE,L,20001018,
3026,600277,亿利洁能,内蒙,化工原料,亿利洁能股份有限公司,Elion Energy Company Limited,yljn,主板,SSE,L,20000725,
3027,600278,东方创业,上海,商贸代理,东方国际创业股份有限公司,"Orient International Enterprise, Ltd.",dfcy,主板,SSE,L,20000712,
3028,600279,重庆港,重庆,港口,重庆港股份有限公司,"Chongqing Port Co.,Ltd.",cqg,主板,SSE,L,20000731,
3029,600280,中央商场,江苏,百货,南京中央商场(集团)股份有限公司,"Nanjing Central Emporium (Group) Stocks Co.,Ltd.",zysc,主板,SSE,L,20000926,
3030,600281,华阳新材,山西,小金属,山西华阳新材料股份有限公司,"Shanxi Huayang New Material Co.,Ltd.",hyxc,主板,SSE,L,20001109,
3031,600282,南钢股份,江苏,普钢,南京钢铁股份有限公司,"Nanjing Iron & Steel Co.,Ltd.",nggf,主板,SSE,L,20000919,
3032,600283,钱江水利,浙江,水务,钱江水利开发股份有限公司,"Qianjiang Water Resources Development Co.,Ltd.",qjsl,主板,SSE,L,20001018,
3033,600284,浦东建设,上海,建筑工程,上海浦东建设股份有限公司,"Shanghai Pudong Construction Co.,Ltd",pdjs,主板,SSE,L,20040316,
3034,600285,羚锐制药,河南,中成药,河南羚锐制药股份有限公司,"Henan Lingrui Pharmaceutical Co., Ltd",lrzy,主板,SSE,L,20001018,
3035,600287,江苏舜天,江苏,商贸代理,江苏舜天股份有限公司,"Jiangsu Sainty Corp.,Ltd",jsst,主板,SSE,L,20000901,
3036,600288,大恒科技,北京,元器件,大恒新纪元科技股份有限公司,"Daheng New Epoch Technology, Inc.",dhkj,主板,SSE,L,20001129,
3037,600289,ST信通,黑龙江,软件服务,亿阳信通股份有限公司,Bright Oceans Inter-Telecom Corporation,stxt,主板,SSE,L,20000720,
3038,600290,*ST华仪,浙江,电气设备,华仪电气股份有限公司,Huayi Electric Company Limited,sthy,主板,SSE,L,20001106,
3039,600292,远达环保,重庆,环境保护,国家电投集团远达环保股份有限公司,"Spic Yuanda Environmental—Protection Co. ,Ltd.",ydhb,主板,SSE,L,20001101,
3040,600293,三峡新材,湖北,玻璃,湖北三峡新型建材股份有限公司,"Hubei Sanxia New Building Materials Co.,Ltd",sxxc,主板,SSE,L,20000919,
3041,600295,鄂尔多斯,内蒙,特种钢,内蒙古鄂尔多斯资源股份有限公司,"Inner Mongolia ERDOS Resources Co.,Ltd.",eeds,主板,SSE,L,20010426,
3042,600297,广汇汽车,辽宁,汽车服务,广汇汽车服务集团股份公司,"China Grand Automotive Services Group Co., Ltd",ghqc,主板,SSE,L,20001116,
3043,600298,安琪酵母,湖北,食品,安琪酵母股份有限公司,"Angel Yeast Co.,Ltd",aqjm,主板,SSE,L,20000818,
3044,600299,安迪苏,北京,饲料,蓝星安迪苏股份有限公司,Bluestar Adisseo Company,ads,主板,SSE,L,20000420,
3045,600300,维维股份,江苏,软饮料,维维食品饮料股份有限公司,"V V Food & Beverage Co.,Ltd.",wwgf,主板,SSE,L,20000630,
3046,600301,华锡有色,广西,小金属,广西华锡有色金属股份有限公司,"Guangxi Huaxi Nonferrous Metal Co.,Ltd",hxys,主板,SSE,L,20000712,
3047,600302,标准股份,陕西,纺织机械,西安标准工业股份有限公司,"Xi'An Typical Industries Co.,Ltd",bzgf,主板,SSE,L,20001213,
3048,600303,ST曙光,辽宁,汽车整车,辽宁曙光汽车集团股份有限公司,"Liaoning Sg Automotive Group Co.,Ltd.",stsg,主板,SSE,L,20001226,
3049,600305,恒顺醋业,江苏,食品,江苏恒顺醋业股份有限公司,"Jiangsu Hengshun Vinegar-Industry Co.,Ltd",hscy,主板,SSE,L,20010206,
3050,600306,*ST商城,辽宁,百货,沈阳商业城股份有限公司,"Shenyang Commercial City Co.,Ltd.",stsc,主板,SSE,L,20001226,
3051,600307,酒钢宏兴,甘肃,普钢,甘肃酒钢集团宏兴钢铁股份有限公司,"Gansu Jiu Steel Group Hongxing Iron & Steel Co.,Ltd.",jghx,主板,SSE,L,20001220,
3052,600308,华泰股份,山东,造纸,山东华泰纸业股份有限公司,"Shandong Huatai Paper Industry Shareholding Co.,Ltd",htgf,主板,SSE,L,20000928,
3053,600309,万华化学,山东,化工原料,万华化学集团股份有限公司,"Wanhua Chemical Group Co.,Ltd.",whhx,主板,SSE,L,20010105,
3054,600310,桂东电力,广西,水力发电,广西能源股份有限公司,"Guangxi Energy Co.,Ltd.",gddl,主板,SSE,L,20010228,
3055,600312,平高电气,河南,电气设备,河南平高电气股份有限公司,"Henan Pinggao Electric Co.,Ltd",pgdq,主板,SSE,L,20010221,
3056,600313,农发种业,北京,种植业,中农发种业集团股份有限公司,"Zhongnongfa Seed Industry Group Co., Ltd.",nfzy,主板,SSE,L,20010119,
3057,600315,上海家化,上海,日用化工,上海家化联合股份有限公司,"Shanghai Jahwa United Co.,Ltd.",shjh,主板,SSE,L,20010315,
3058,600316,洪都航空,江西,航空,江西洪都航空工业股份有限公司,"Jiangxi Hongdu Aviation Industry Co.,Ltd.",hdhk,主板,SSE,L,20001215,
3059,600318,新力金融,安徽,多元金融,安徽新力金融股份有限公司,"Anhui Xinli Finance Co.,Ltd.",xljr,主板,SSE,L,20001208,
3060,600319,亚星化学,山东,化工原料,潍坊亚星化学股份有限公司,"Weifang Yaxing Chemical Co.,Ltd.",yxhx,主板,SSE,L,20010326,
3061,600320,振华重工,上海,工程机械,上海振华重工(集团)股份有限公司,"Shanghai Zhenhua Heavy Industries Co.,Ltd.",zhzg,主板,SSE,L,20001221,
3062,600321,正源股份,四川,其他建材,正源控股股份有限公司,"Rightway Holdings Co., Ltd.",zygf,主板,SSE,L,20010524,
3063,600322,天房发展,天津,区域地产,天津市房地产发展(集团)股份有限公司,"Tianjin Realty Development(Group) Co.,Ltd.",tffz,主板,SSE,L,20010910,
3064,600323,瀚蓝环境,广东,环境保护,瀚蓝环境股份有限公司,"Grandblue Environment Co.,Ltd.",hlhj,主板,SSE,L,20001225,
3065,600325,华发股份,广东,区域地产,珠海华发实业股份有限公司,"Zhuhai Huafa Properties Co.,Ltd",hfgf,主板,SSE,L,20040225,
3066,600326,西藏天路,西藏,水泥,西藏天路股份有限公司,"Tibet Tianlu Co., Ltd.",xztl,主板,SSE,L,20010116,
3067,600327,大东方,江苏,医疗保健,无锡商业大厦大东方股份有限公司,"Wuxi Commercial Mansion Grand Orient Co.,Ltd",ddf,主板,SSE,L,20020625,
3068,600328,中盐化工,内蒙,化工原料,中盐内蒙古化工股份有限公司,"CNSIG Inner Mongolia Chemical Industry Co., Ltd.",zyhg,主板,SSE,L,20001222,
3069,600329,达仁堂,天津,中成药,津药达仁堂集团股份有限公司,Tianjin Pharmaceutical Da Ren Tang Group Corporation Limited,drt,主板,SSE,L,20010606,
3070,600330,天通股份,浙江,专用机械,天通控股股份有限公司,"TDG Holding Co.,Ltd",ttgf,主板,SSE,L,20010118,
3071,600331,宏达股份,四川,农药化肥,四川宏达股份有限公司,"Sichuan Hongda Co.,Ltd",hdgf,主板,SSE,L,20011220,
3072,600332,白云山,广东,中成药,广州白云山医药集团股份有限公司,Guangzhou Baiyunshan Pharmaceutical Holdings Company Limited,bys,主板,SSE,L,20010206,
3073,600333,长春燃气,吉林,供气供热,长春燃气股份有限公司,"Changchun Gas Co.,Ltd",ccrq,主板,SSE,L,20001211,
3074,600335,国机汽车,天津,汽车服务,国机汽车股份有限公司,"Sinomach Automobile Co., Ltd.",gjqc,主板,SSE,L,20010305,
3075,600336,澳柯玛,山东,家用电器,澳柯玛股份有限公司,"Aucma Co.,Ltd.",akm,主板,SSE,L,20001229,
3076,600337,美克家居,江西,家居用品,美克国际家居用品股份有限公司,"Markor International Home Furnishings Co., Ltd.",mkjj,主板,SSE,L,20001127,
3077,600338,西藏珠峰,西藏,铅锌,西藏珠峰资源股份有限公司,"Tibet Summit Resources Co., Ltd.",xzzf,主板,SSE,L,20001227,
3078,600339,中油工程,新疆,石油加工,中国石油集团工程股份有限公司,"China Petroleum Engineering Co., Ltd.",zygc,主板,SSE,L,20001225,
3079,600340,华夏幸福,河北,区域地产,华夏幸福基业股份有限公司,"China Fortune Land Development Co.,Ltd.",hxxf,主板,SSE,L,20031230,
3080,600343,航天动力,陕西,航空,陕西航天动力高科技股份有限公司,"Shaanxi Aerospace Power Hi-Tech Co.,Ltd",htdl,主板,SSE,L,20030408,
3081,600345,长江通信,湖北,通信设备,武汉长江通信产业集团股份有限公司,"Wuhan Yangtze Communication Industry Group Co.,Ltd",cjtx,主板,SSE,L,20001222,
3082,600346,恒力石化,辽宁,石油加工,恒力石化股份有限公司,"Hengli Petrochemical Co.,Ltd.",hlsh,主板,SSE,L,20010820,
3083,600348,华阳股份,山西,煤炭开采,山西华阳集团新能股份有限公司,"Shan Xi Hua Yang Group New Energy Co.,Ltd.",hygf,主板,SSE,L,20030821,
3084,600350,山东高速,山东,路桥,山东高速股份有限公司,Shandong Hi-Speed Company Limited,sdgs,主板,SSE,L,20020318,
3085,600351,亚宝药业,山西,中成药,亚宝药业集团股份有限公司,"Yabao Pharmaceutical Group Co.,Ltd",ybyy,主板,SSE,L,20020926,
3086,600352,浙江龙盛,浙江,染料涂料,浙江龙盛集团股份有限公司,"Zhejiang Longsheng Group Co.,Ltd.",zjls,主板,SSE,L,20030801,
3087,600353,旭光电子,四川,元器件,成都旭光电子股份有限公司,"Chengdu Xuguang Electronics Co.,Ltd.",xgdz,主板,SSE,L,20021120,
3088,600354,敦煌种业,甘肃,种植业,甘肃省敦煌种业集团股份有限公司,"Gansu Dunhuang Seed Group Co.,Ltd.",dhzy,主板,SSE,L,20040115,
3089,600355,精伦电子,湖北,专用机械,精伦电子股份有限公司,"Routon Electronic Co.,Ltd.",jldz,主板,SSE,L,20020613,
3090,600356,恒丰纸业,黑龙江,造纸,牡丹江恒丰纸业股份有限公司,"Mudanjiang Hengfeng Paper Co.,Ltd",hfzy,主板,SSE,L,20010419,
3091,600358,国旅联合,江西,旅游服务,国旅文化投资集团股份有限公司,"China Tourism and Culture Investment Group Co.,Ltd",gllh,主板,SSE,L,20000922,
3092,600359,新农开发,新疆,种植业,新疆塔里木农业综合开发股份有限公司,"Xinjiang Talimu Agriculture Development Co.,Ltd.",xnkf,主板,SSE,L,19990429,
3093,600360,华微电子,吉林,半导体,吉林华微电子股份有限公司,"Jilin Sino-Microelectronics Co.,Ltd.",hwdz,主板,SSE,L,20010316,
3094,600361,创新新材,北京,铝,创新新材料科技股份有限公司,"Innovation New Material Technology Co.,Ltd.",cxxc,主板,SSE,L,20011129,
3095,600362,江西铜业,江西,铜,江西铜业股份有限公司,Jiangxi Copper Company Limited,jxty,主板,SSE,L,20020111,
3096,600363,联创光电,江西,元器件,江西联创光电科技股份有限公司,"Jiangxi Lian Chuang Optoelectronic Science and Technology Co.,Ltd.",lcgd,主板,SSE,L,20010329,
3097,600365,ST通葡,吉林,互联网,通化葡萄酒股份有限公司,"Tonghua Grape Wine Co.,Ltd",sttp,主板,SSE,L,20010115,
3098,600366,宁波韵升,浙江,矿物制品,宁波韵升股份有限公司,"Ningbo Yunsheng Co.,Ltd.",nbys,主板,SSE,L,20001030,
3099,600367,红星发展,贵州,化工原料,贵州红星发展股份有限公司,"Guizhou Redstar Developing Co.,Ltd.",hxfz,主板,SSE,L,20010320,
3100,600368,五洲交通,广西,路桥,广西五洲交通股份有限公司,"Guangxi Wuzhou Communications Co.,Ltd.",wzjt,主板,SSE,L,20001221,
3101,600369,西南证券,重庆,证券,西南证券股份有限公司,"Southwest Securities Co.,Ltd.",xnzq,主板,SSE,L,20010109,
3102,600370,三房巷,江苏,化工原料,江苏三房巷聚材股份有限公司,"Jiangsu Sanfame Polyester Material Co.,Ltd.",sfx,主板,SSE,L,20030306,
3103,600371,万向德农,黑龙江,种植业,万向德农股份有限公司,"Wanxiang Doneed Co.,Ltd",wxdn,主板,SSE,L,20020916,
3104,600372,中航电子,北京,航空,中航航空电子系统股份有限公司,"China Avionics Systems Co.,Ltd.",zhdz,主板,SSE,L,20010706,
3105,600373,中文传媒,江西,出版业,中文天地出版传媒集团股份有限公司,"Chinese Universe Publishing and Media Group Co.,Ltd.",zwcm,主板,SSE,L,20020304,
3106,600375,汉马科技,安徽,汽车整车,汉马科技集团股份有限公司,"Hanma Technology Group Co.,Ltd.",hmkj,主板,SSE,L,20030401,
3107,600376,首开股份,北京,区域地产,北京首都开发股份有限公司,"Beijing Capital Development Co.,Ltd",skgf,主板,SSE,L,20010312,
3108,600377,宁沪高速,江苏,路桥,江苏宁沪高速公路股份有限公司,Jiangsu Expressway Company Limited,nhgs,主板,SSE,L,20010116,
3109,600378,昊华科技,四川,化工原料,昊华化工科技集团股份有限公司,"Haohua Chemical Science & Technology Corp., Ltd.",hhkj,主板,SSE,L,20010111,
3110,600379,宝光股份,陕西,电气设备,陕西宝光真空电器股份有限公司,"Shaanxi Baoguang Vacuum Electric Device Co., Ltd.",bggf,主板,SSE,L,20020116,
3111,600380,健康元,深圳,化学制药,健康元药业集团股份有限公司,"Joincare Pharmaceutical Group Industry Co., Ltd.",jky,主板,SSE,L,20010608,
3112,600381,青海春天,青海,医疗保健,青海春天药用资源科技股份有限公司,"Qinghai Spring Medicinal Resources Technology Co., Ltd",qhct,主板,SSE,L,20010508,
3113,600382,广东明珠,广东,普钢,广东明珠集团股份有限公司,"Guangdong Mingzhu Group Co.,Ltd",gdmz,主板,SSE,L,20010118,
3114,600383,金地集团,深圳,全国地产,金地(集团)股份有限公司,Gemdale Corporation,jdjt,主板,SSE,L,20010412,
3115,600386,北巴传媒,北京,汽车服务,北京巴士传媒股份有限公司,"Beijing Bashi Media Co.,Ltd.",bbcm,主板,SSE,L,20010216,
3116,600387,ST海越,浙江,石油贸易,海越能源集团股份有限公司,"HY Energy Group Co.,Ltd",sthy,主板,SSE,L,20040218,
3117,600388,ST龙净,福建,环境保护,福建龙净环保股份有限公司,"Fujian Longking Co.,Ltd",stlj,主板,SSE,L,20001229,
3118,600389,江山股份,江苏,农药化肥,南通江山农药化工股份有限公司,"Nantong Jiangshan Agrochemical&Chemicals Co.,Ltd.",jsgf,主板,SSE,L,20010110,
